timestamp,power_kW
2026-07-23 12:30:00,0.1579
2026-07-23 12:45:00,0.1441
2026-07-23 13:00:00,0.1006
2026-07-23 13:15:00,0.099
2026-07-23 13:30:00,0.1012
2026-07-23 13:45:00,0.157
2026-07-23 14:00:00,0.1492
2026-07-23 14:15:00,0.1514
2026-07-23 14:30:00,0.1121
2026-07-23 14:45:00,0.1098
2026-07-23 15:00:00,0.1059
2026-07-23 15:15:00,0.1972
2026-07-23 15:30:00,0.2073
2026-07-23 15:45:00,0.2463
2026-07-23 16:00:00,0.2368
2026-07-23 16:15:00,0.2772
2026-07-23 16:30:00,0.344
2026-07-23 16:45:00,0.4637
2026-07-23 17:00:00,0.5521
2026-07-23 17:15:00,0.6187
2026-07-23 17:30:00,0.6551
2026-07-23 17:45:00,0.7377
2026-07-23 18:00:00,0.7984
2026-07-23 18:15:00,0.9105
2026-07-23 18:30:00,0.9273
2026-07-23 18:45:00,0.9484
2026-07-23 19:00:00,0.9656
2026-07-23 19:15:00,1.4737
2026-07-23 19:30:00,1.4193
2026-07-23 19:45:00,0.8337
2026-07-23 20:00:00,0.6394
2026-07-23 20:15:00,0.5522
2026-07-23 20:30:00,0.4347
2026-07-23 20:45:00,0.4012
2026-07-23 21:00:00,0.7812
2026-07-23 21:15:00,1.0517
2026-07-23 21:30:00,0.4057
2026-07-23 21:45:00,0.2243
2026-07-23 22:00:00,0.1379
2026-07-23 22:15:00,0.1327
2026-07-23 22:30:00,0.1223
2026-07-23 22:45:00,0.1668
2026-07-23 23:00:00,0.1611
2026-07-23 23:15:00,0.146
2026-07-23 23:30:00,0.1037
2026-07-23 23:45:00,0.103
2026-07-24 00:00:00,0.0794
2026-07-24 00:15:00,0.0831
2026-07-24 00:30:00,0.0782
2026-07-24 00:45:00,0.1322
2026-07-24 01:00:00,0.1316
2026-07-24 01:15:00,0.128
2026-07-24 01:30:00,0.0901
2026-07-24 01:45:00,0.0848
2026-07-24 02:00:00,0.0912
2026-07-24 02:15:00,0.1314
2026-07-24 02:30:00,0.1324
2026-07-24 02:45:00,0.1293
2026-07-24 03:00:00,0.0851
2026-07-24 03:15:00,0.0892
2026-07-24 03:30:00,0.0828
2026-07-24 03:45:00,0.1355
2026-07-24 04:00:00,0.1279
2026-07-24 04:15:00,0.1369
2026-07-24 04:30:00,0.0821
2026-07-24 04:45:00,0.0907
2026-07-24 05:00:00,0.0878
2026-07-24 05:15:00,0.1474
2026-07-24 05:30:00,0.1419
2026-07-24 05:45:00,0.1609
2026-07-24 06:00:00,0.1588
2026-07-24 06:15:00,0.2239
2026-07-24 06:30:00,0.3302
2026-07-24 06:45:00,0.5316
2026-07-24 07:00:00,0.6937
2026-07-24 07:15:00,0.8519
2026-07-24 07:30:00,0.9258
2026-07-24 07:45:00,0.9739
2026-07-24 08:00:00,0.951
2026-07-24 08:15:00,0.874
2026-07-24 08:30:00,0.7138
2026-07-24 08:45:00,0.5587
2026-07-24 09:00:00,0.3579
2026-07-24 09:15:00,0.2581
2026-07-24 09:30:00,0.1684
2026-07-24 09:45:00,0.1791
2026-07-24 10:00:00,0.157
2026-07-24 10:15:00,0.1369
2026-07-24 10:30:00,0.0836
2026-07-24 10:45:00,0.0903
2026-07-24 11:00:00,0.0887
2026-07-24 11:15:00,0.1246
2026-07-24 11:30:00,0.1261
2026-07-24 11:45:00,0.1181
2026-07-24 12:00:00,0.0886
2026-07-24 12:15:00,0.0838
2026-07-24 12:30:00,0.0844
2026-07-24 12:45:00,0.1231
2026-07-24 13:00:00,0.1268
2026-07-24 13:15:00,0.1308
2026-07-24 13:30:00,0.0832
2026-07-24 13:45:00,0.0892
2026-07-24 14:00:00,0.0945
2026-07-24 14:15:00,0.1557
2026-07-24 14:30:00,0.1497
2026-07-24 14:45:00,0.1668
2026-07-24 15:00:00,0.1243
2026-07-24 15:15:00,0.1423
2026-07-24 15:30:00,0.1812
2026-07-24 15:45:00,0.2631
2026-07-24 16:00:00,0.3254
2026-07-24 16:15:00,0.3859
2026-07-24 16:30:00,0.4081
2026-07-24 16:45:00,0.5141
2026-07-24 17:00:00,0.5914
2026-07-24 17:15:00,0.7227
2026-07-24 17:30:00,0.8211
2026-07-24 17:45:00,0.8833
2026-07-24 18:00:00,0.899
2026-07-24 18:15:00,0.9202
2026-07-24 18:30:00,1.0091
2026-07-24 18:45:00,1.4252
2026-07-24 19:00:00,1.3543
2026-07-24 19:15:00,1.393
2026-07-24 19:30:00,1.1989
2026-07-24 19:45:00,0.6876
2026-07-24 20:00:00,0.5303
2026-07-24 20:15:00,0.4865
2026-07-24 20:30:00,0.4106
2026-07-24 20:45:00,0.451
2026-07-24 21:00:00,0.7016
2026-07-24 21:15:00,0.4506
2026-07-24 21:30:00,0.1768
2026-07-24 21:45:00,0.1884
2026-07-24 22:00:00,0.1555
2026-07-24 22:15:00,0.1612
2026-07-24 22:30:00,0.0967
2026-07-24 22:45:00,0.0938
2026-07-24 23:00:00,0.0868
2026-07-24 23:15:00,0.1251
2026-07-24 23:30:00,0.1328
2026-07-24 23:45:00,0.135
2026-07-25 00:00:00,0.1368
2026-07-25 00:15:00,0.1391
2026-07-25 00:30:00,0.0861
2026-07-25 00:45:00,0.0915
2026-07-25 01:00:00,0.0969
2026-07-25 01:15:00,0.0869
2026-07-25 01:30:00,0.1465
2026-07-25 01:45:00,0.1328
2026-07-25 02:00:00,0.0922
2026-07-25 02:15:00,0.0905
2026-07-25 02:30:00,0.0814
2026-07-25 02:45:00,0.0889
2026-07-25 03:00:00,0.1364
2026-07-25 03:15:00,0.1314
2026-07-25 03:30:00,0.0898
2026-07-25 03:45:00,0.0885
2026-07-25 04:00:00,0.0873
2026-07-25 04:15:00,0.0874
2026-07-25 04:30:00,0.1362
2026-07-25 04:45:00,0.1355
2026-07-25 05:00:00,0.0921
2026-07-25 05:15:00,0.0938
2026-07-25 05:30:00,0.1274
2026-07-25 05:45:00,0.1331
2026-07-25 06:00:00,0.2412
2026-07-25 06:15:00,0.3314
2026-07-25 06:30:00,0.4279
2026-07-25 06:45:00,0.5738
2026-07-25 07:00:00,0.7639
2026-07-25 07:15:00,0.9228
2026-07-25 07:30:00,1.0739
2026-07-25 07:45:00,1.0959
2026-07-25 08:00:00,0.9739
2026-07-25 08:15:00,0.8211
2026-07-25 08:30:00,0.6477
2026-07-25 08:45:00,0.4617
2026-07-25 09:00:00,0.3774
2026-07-25 09:15:00,0.268
2026-07-25 09:30:00,0.1566
2026-07-25 09:45:00,0.1104
2026-07-25 10:00:00,0.1038
2026-07-25 10:15:00,0.0831
2026-07-25 10:30:00,0.1391
2026-07-25 10:45:00,0.1298
2026-07-25 11:00:00,0.0829
2026-07-25 11:15:00,0.0945
2026-07-25 11:30:00,0.0911
2026-07-25 11:45:00,0.0944
2026-07-25 12:00:00,0.1455
2026-07-25 12:15:00,0.1319
2026-07-25 12:30:00,0.0964
2026-07-25 12:45:00,0.0791
2026-07-25 13:00:00,0.0921
2026-07-25 13:15:00,0.0848
2026-07-25 13:30:00,0.131
2026-07-25 13:45:00,0.14
2026-07-25 14:00:00,0.0933
2026-07-25 14:15:00,0.0932
2026-07-25 14:30:00,0.0894
2026-07-25 14:45:00,0.0893
2026-07-25 15:00:00,0.141
2026-07-25 15:15:00,0.1409
2026-07-25 15:30:00,0.0957
2026-07-25 15:45:00,0.0972
2026-07-25 16:00:00,0.1063
2026-07-25 16:15:00,0.1001
2026-07-25 16:30:00,0.1696
2026-07-25 16:45:00,0.1794
2026-07-25 17:00:00,0.1637
2026-07-25 17:15:00,0.2021
2026-07-25 17:30:00,0.228
2026-07-25 17:45:00,0.2778
2026-07-25 18:00:00,0.3915
2026-07-25 18:15:00,0.6421
2026-07-25 18:30:00,1.2792
2026-07-25 18:45:00,0.9955
2026-07-25 19:00:00,0.8753
2026-07-25 19:15:00,1.221
2026-07-25 19:30:00,0.8828
2026-07-25 19:45:00,0.7132
2026-07-25 20:00:00,0.6538
2026-07-25 20:15:00,0.7696
2026-07-25 20:30:00,1.0949
2026-07-25 20:45:00,0.8075
2026-07-25 21:00:00,0.5488
2026-07-25 21:15:00,0.4707
2026-07-25 21:30:00,0.3573
2026-07-25 21:45:00,0.3121
2026-07-25 22:00:00,0.2635
2026-07-25 22:15:00,0.2201
2026-07-25 22:30:00,0.2238
2026-07-25 22:45:00,0.1936
2026-07-25 23:00:00,0.1376
2026-07-25 23:15:00,0.1187
2026-07-25 23:30:00,0.1073
2026-07-25 23:45:00,0.0949
2026-07-26 00:00:00,0.1527
2026-07-26 00:15:00,0.0844
2026-07-26 00:30:00,0.0829
2026-07-26 00:45:00,0.096
2026-07-26 01:00:00,0.1309
2026-07-26 01:15:00,0.1369
2026-07-26 01:30:00,0.1376
2026-07-26 01:45:00,0.0949
2026-07-26 02:00:00,0.0924
2026-07-26 02:15:00,0.0914
2026-07-26 02:30:00,0.1356
2026-07-26 02:45:00,0.1452
2026-07-26 03:00:00,0.1619
2026-07-26 03:15:00,0.0929
2026-07-26 03:30:00,0.0894
2026-07-26 03:45:00,0.0814
2026-07-26 04:00:00,0.1352
2026-07-26 04:15:00,0.1394
2026-07-26 04:30:00,0.1419
2026-07-26 04:45:00,0.1062
2026-07-26 05:00:00,0.1392
2026-07-26 05:15:00,0.1788
2026-07-26 05:30:00,0.293
2026-07-26 05:45:00,0.3977
2026-07-26 06:00:00,0.5606
2026-07-26 06:15:00,0.6731
2026-07-26 06:30:00,0.8269
2026-07-26 06:45:00,0.9624
2026-07-26 07:00:00,1.0616
2026-07-26 07:15:00,1.0038
2026-07-26 07:30:00,0.9023
2026-07-26 07:45:00,0.7031
2026-07-26 08:00:00,0.5473
2026-07-26 08:15:00,0.4018
2026-07-26 08:30:00,0.3494
2026-07-26 08:45:00,0.2986
2026-07-26 09:00:00,0.2643
2026-07-26 09:15:00,0.2167
2026-07-26 09:30:00,0.2169
2026-07-26 09:45:00,0.2337
2026-07-26 10:00:00,0.3182
2026-07-26 10:15:00,0.3404
2026-07-26 10:30:00,0.3708
2026-07-26 10:45:00,0.3397
2026-07-26 11:00:00,0.3645
2026-07-26 11:15:00,0.4024
2026-07-26 11:30:00,0.4578
2026-07-26 11:45:00,0.4945
2026-07-26 12:00:00,0.5118
2026-07-26 12:15:00,0.4725
2026-07-26 12:30:00,0.4715
2026-07-26 12:45:00,0.4739
2026-07-26 13:00:00,0.5251
2026-07-26 13:15:00,0.5119
2026-07-26 13:30:00,0.5025
2026-07-26 13:45:00,0.4472
2026-07-26 14:00:00,0.428
2026-07-26 14:15:00,0.3959
2026-07-26 14:30:00,0.4314
2026-07-26 14:45:00,0.4052
2026-07-26 15:00:00,0.3866
2026-07-26 15:15:00,0.3083
2026-07-26 15:30:00,0.2904
2026-07-26 15:45:00,0.2702
2026-07-26 16:00:00,0.3114
2026-07-26 16:15:00,0.2942
2026-07-26 16:30:00,0.3061
2026-07-26 16:45:00,0.2725
2026-07-26 17:00:00,0.2977
2026-07-26 17:15:00,0.3396
2026-07-26 17:30:00,0.4386
2026-07-26 17:45:00,0.496
2026-07-26 18:00:00,0.6168
2026-07-26 18:15:00,1.0782
2026-07-26 18:30:00,1.5764
2026-07-26 18:45:00,1.1708
2026-07-26 19:00:00,0.822
2026-07-26 19:15:00,0.8148
2026-07-26 19:30:00,1.0702
2026-07-26 19:45:00,1.4054
2026-07-26 20:00:00,0.9292
2026-07-26 20:15:00,0.6519
2026-07-26 20:30:00,0.6383
2026-07-26 20:45:00,0.5519
2026-07-26 21:00:00,0.4916
2026-07-26 21:15:00,0.3827
2026-07-26 21:30:00,0.3141
2026-07-26 21:45:00,0.2538
2026-07-26 22:00:00,0.2522
2026-07-26 22:15:00,0.2155
2026-07-26 22:30:00,0.1943
2026-07-26 22:45:00,0.1237
2026-07-26 23:00:00,0.1096
2026-07-26 23:15:00,0.1024
2026-07-26 23:30:00,0.1469
2026-07-26 23:45:00,0.1464
2026-07-27 00:00:00,0.0963
2026-07-27 00:15:00,0.0988
2026-07-27 00:30:00,0.1058
2026-07-27 00:45:00,0.0986
2026-07-27 01:00:00,0.1442
2026-07-27 01:15:00,0.1548
2026-07-27 01:30:00,0.091
2026-07-27 01:45:00,0.096
2026-07-27 02:00:00,0.0868
2026-07-27 02:15:00,0.0885
2026-07-27 02:30:00,0.1481
2026-07-27 02:45:00,0.1501
2026-07-27 03:00:00,0.0842
2026-07-27 03:15:00,0.0981
2026-07-27 03:30:00,0.0898
2026-07-27 03:45:00,0.1031
2026-07-27 04:00:00,0.1456
2026-07-27 04:15:00,0.1407
2026-07-27 04:30:00,0.0957
2026-07-27 04:45:00,0.0898
2026-07-27 05:00:00,0.1048
2026-07-27 05:15:00,0.1
2026-07-27 05:30:00,0.1597
2026-07-27 05:45:00,0.1819
2026-07-27 06:00:00,0.1538
2026-07-27 06:15:00,0.2137
2026-07-27 06:30:00,0.322
2026-07-27 06:45:00,0.4481
2026-07-27 07:00:00,0.6649
2026-07-27 07:15:00,0.8452
2026-07-27 07:30:00,0.9277
2026-07-27 07:45:00,0.9889
2026-07-27 08:00:00,0.9813
2026-07-27 08:15:00,0.8878
2026-07-27 08:30:00,0.8111
2026-07-27 08:45:00,0.6401
2026-07-27 09:00:00,0.4273
2026-07-27 09:15:00,0.3159
2026-07-27 09:30:00,0.2256
2026-07-27 09:45:00,0.1866
2026-07-27 10:00:00,0.2263
2026-07-27 10:15:00,0.2266
2026-07-27 10:30:00,0.1778
2026-07-27 10:45:00,0.1925
2026-07-27 11:00:00,0.2067
2026-07-27 11:15:00,0.2222
2026-07-27 11:30:00,0.2921
2026-07-27 11:45:00,0.3098
2026-07-27 12:00:00,0.2796
2026-07-27 12:15:00,0.2985
2026-07-27 12:30:00,0.314
2026-07-27 12:45:00,0.3204
2026-07-27 13:00:00,0.3873
2026-07-27 13:15:00,0.4066
2026-07-27 13:30:00,0.368
2026-07-27 13:45:00,0.3639
2026-07-27 14:00:00,0.3611
2026-07-27 14:15:00,0.3625
2026-07-27 14:30:00,0.4009
2026-07-27 14:45:00,0.4077
2026-07-27 15:00:00,0.3369
2026-07-27 15:15:00,0.3189
2026-07-27 15:30:00,0.3089
2026-07-27 15:45:00,0.2941
2026-07-27 16:00:00,0.3482
2026-07-27 16:15:00,0.3323
2026-07-27 16:30:00,0.2814
2026-07-27 16:45:00,0.2921
2026-07-27 17:00:00,0.3024
2026-07-27 17:15:00,0.3396
2026-07-27 17:30:00,0.4382
2026-07-27 17:45:00,0.4865
2026-07-27 18:00:00,0.5185
2026-07-27 18:15:00,0.6009
2026-07-27 18:30:00,0.693
2026-07-27 18:45:00,0.7841
2026-07-27 19:00:00,0.9239
2026-07-27 19:15:00,1.005
2026-07-27 19:30:00,1.0679
2026-07-27 19:45:00,1.4604
2026-07-27 20:00:00,1.3702
2026-07-27 20:15:00,1.0317
2026-07-27 20:30:00,0.9927
2026-07-27 20:45:00,1.0628
2026-07-27 21:00:00,1.7778
2026-07-27 21:15:00,1.9034
2026-07-27 21:30:00,0.8127
2026-07-27 21:45:00,0.4751
2026-07-27 22:00:00,0.4392
2026-07-27 22:15:00,0.3726
2026-07-27 22:30:00,0.2579
2026-07-27 22:45:00,0.2105
2026-07-27 23:00:00,0.1707
2026-07-27 23:15:00,0.1436
2026-07-27 23:30:00,0.1793
2026-07-27 23:45:00,0.1726
2026-07-28 00:00:00,0.1368
2026-07-28 00:15:00,0.1272
2026-07-28 00:30:00,0.0871
2026-07-28 00:45:00,0.0857
2026-07-28 01:00:00,0.0761
2026-07-28 01:15:00,0.0868
2026-07-28 01:30:00,0.1226
2026-07-28 01:45:00,0.1341
2026-07-28 02:00:00,0.0811
2026-07-28 02:15:00,0.084
2026-07-28 02:30:00,0.0767
2026-07-28 02:45:00,0.0846
2026-07-28 03:00:00,0.1357
2026-07-28 03:15:00,0.126
2026-07-28 03:30:00,0.0805
2026-07-28 03:45:00,0.0865
2026-07-28 04:00:00,0.0868
2026-07-28 04:15:00,0.0709
2026-07-28 04:30:00,0.1436
2026-07-28 04:45:00,0.1384
2026-07-28 05:00:00,0.1002
2026-07-28 05:15:00,0.1113
2026-07-28 05:30:00,0.1318
2026-07-28 05:45:00,0.1968
2026-07-28 06:00:00,0.3127
2026-07-28 06:15:00,0.419
2026-07-28 06:30:00,0.4815
2026-07-28 06:45:00,0.5906
2026-07-28 07:00:00,0.6604
2026-07-28 07:15:00,0.6942
2026-07-28 07:30:00,0.6963
2026-07-28 07:45:00,0.6339
2026-07-28 08:00:00,0.4781
2026-07-28 08:15:00,0.3623
2026-07-28 08:30:00,0.2633
2026-07-28 08:45:00,0.1834
2026-07-28 09:00:00,0.1896
2026-07-28 09:15:00,0.1551
2026-07-28 09:30:00,0.0861
2026-07-28 09:45:00,0.0966
2026-07-28 10:00:00,0.0918
2026-07-28 10:15:00,0.0842
2026-07-28 10:30:00,0.1238
2026-07-28 10:45:00,0.1273
2026-07-28 11:00:00,0.0737
2026-07-28 11:15:00,0.0892
2026-07-28 11:30:00,0.075
2026-07-28 11:45:00,0.0855
2026-07-28 12:00:00,0.1258
2026-07-28 12:15:00,0.1226
2026-07-28 12:30:00,0.0853
2026-07-28 12:45:00,0.0821
2026-07-28 13:00:00,0.0887
2026-07-28 13:15:00,0.077
2026-07-28 13:30:00,0.1267
2026-07-28 13:45:00,0.118
2026-07-28 14:00:00,0.0732
2026-07-28 14:15:00,0.0967
2026-07-28 14:30:00,0.1004
2026-07-28 14:45:00,0.0927
2026-07-28 15:00:00,0.1399
2026-07-28 15:15:00,0.1515
2026-07-28 15:30:00,0.1244
2026-07-28 15:45:00,0.1353
2026-07-28 16:00:00,0.1653
2026-07-28 16:15:00,0.1983
2026-07-28 16:30:00,0.2859
2026-07-28 16:45:00,0.3402
2026-07-28 17:00:00,0.3618
2026-07-28 17:15:00,0.4262
2026-07-28 17:30:00,0.5103
2026-07-28 17:45:00,0.5818
2026-07-28 18:00:00,0.7038
2026-07-28 18:15:00,0.7726
2026-07-28 18:30:00,0.7636
2026-07-28 18:45:00,0.7967
2026-07-28 19:00:00,0.8028
2026-07-28 19:15:00,1.0075
2026-07-28 19:30:00,1.2552
2026-07-28 19:45:00,0.8793
2026-07-28 20:00:00,0.6125
2026-07-28 20:15:00,0.6084
2026-07-28 20:30:00,0.8844
2026-07-28 20:45:00,0.7479
2026-07-28 21:00:00,0.4142
2026-07-28 21:15:00,0.3135
2026-07-28 21:30:00,0.2169
2026-07-28 21:45:00,0.1862
2026-07-28 22:00:00,0.1507
2026-07-28 22:15:00,0.1341
2026-07-28 22:30:00,0.1561
2026-07-28 22:45:00,0.1436
2026-07-28 23:00:00,0.093
2026-07-28 23:15:00,0.0835
2026-07-28 23:30:00,0.0901
2026-07-28 23:45:00,0.0837
2026-07-29 00:00:00,0.1357
2026-07-29 00:15:00,0.1321
2026-07-29 00:30:00,0.0751
2026-07-29 00:45:00,0.0902
2026-07-29 01:00:00,0.084
2026-07-29 01:15:00,0.089
2026-07-29 01:30:00,0.1353
2026-07-29 01:45:00,0.1271
2026-07-29 02:00:00,0.0794
2026-07-29 02:15:00,0.0882
2026-07-29 02:30:00,0.0828
2026-07-29 02:45:00,0.0898
2026-07-29 03:00:00,0.1305
2026-07-29 03:15:00,0.1372
2026-07-29 03:30:00,0.0869
2026-07-29 03:45:00,0.0861
2026-07-29 04:00:00,0.0824
2026-07-29 04:15:00,0.0859
2026-07-29 04:30:00,0.1385
2026-07-29 04:45:00,0.1321
2026-07-29 05:00:00,0.0901
2026-07-29 05:15:00,0.0917
2026-07-29 05:30:00,0.1016
2026-07-29 05:45:00,0.1294
2026-07-29 06:00:00,0.2067
2026-07-29 06:15:00,0.253
2026-07-29 06:30:00,0.2799
2026-07-29 06:45:00,0.3629
2026-07-29 07:00:00,0.456
2026-07-29 07:15:00,0.5319
2026-07-29 07:30:00,0.6197
2026-07-29 07:45:00,0.6115
2026-07-29 08:00:00,0.5029
2026-07-29 08:15:00,0.4338
2026-07-29 08:30:00,0.3364
2026-07-29 08:45:00,0.247
2026-07-29 09:00:00,0.2405
2026-07-29 09:15:00,0.1953
2026-07-29 09:30:00,0.1136
2026-07-29 09:45:00,0.1009
2026-07-29 10:00:00,0.0939
2026-07-29 10:15:00,0.0943
2026-07-29 10:30:00,0.1362
2026-07-29 10:45:00,0.1242
2026-07-29 11:00:00,0.0959
2026-07-29 11:15:00,0.0905
2026-07-29 11:30:00,0.0816
2026-07-29 11:45:00,0.0787
2026-07-29 12:00:00,0.1343
2026-07-29 12:15:00,0.1299
2026-07-29 12:30:00,0.0864
2026-07-29 12:45:00,0.0888
2026-07-29 13:00:00,0.0815
2026-07-29 13:15:00,0.0785
2026-07-29 13:30:00,0.1342
2026-07-29 13:45:00,0.1296
2026-07-29 14:00:00,0.0875
2026-07-29 14:15:00,0.0809
2026-07-29 14:30:00,0.0901
2026-07-29 14:45:00,0.1004
2026-07-29 15:00:00,0.1543
2026-07-29 15:15:00,0.158
2026-07-29 15:30:00,0.1258
2026-07-29 15:45:00,0.1561
2026-07-29 16:00:00,0.1912
2026-07-29 16:15:00,0.232
2026-07-29 16:30:00,0.3258
2026-07-29 16:45:00,0.3927
2026-07-29 17:00:00,0.4237
2026-07-29 17:15:00,0.494
2026-07-29 17:30:00,0.5701
2026-07-29 17:45:00,0.7836
2026-07-29 18:00:00,1.1642
2026-07-29 18:15:00,0.9774
2026-07-29 18:30:00,0.8201
2026-07-29 18:45:00,0.8227
2026-07-29 19:00:00,0.8151
2026-07-29 19:15:00,0.7839
2026-07-29 19:30:00,0.7848
2026-07-29 19:45:00,0.7124
2026-07-29 20:00:00,0.5964
2026-07-29 20:15:00,0.5227
2026-07-29 20:30:00,0.691
2026-07-29 20:45:00,1.0658
2026-07-29 21:00:00,0.6112
2026-07-29 21:15:00,0.3043
2026-07-29 21:30:00,0.2076
2026-07-29 21:45:00,0.1645
2026-07-29 22:00:00,0.1405
2026-07-29 22:15:00,0.1162
2026-07-29 22:30:00,0.1516
2026-07-29 22:45:00,0.1502
2026-07-29 23:00:00,0.1036
2026-07-29 23:15:00,0.0974
2026-07-29 23:30:00,0.0915
2026-07-29 23:45:00,0.0861
2026-07-30 00:00:00,0.1419
2026-07-30 00:15:00,0.1401
2026-07-30 00:30:00,0.1496
2026-07-30 00:45:00,0.0808
2026-07-30 01:00:00,0.0803
2026-07-30 01:15:00,0.0925
2026-07-30 01:30:00,0.1445
2026-07-30 01:45:00,0.1464
2026-07-30 02:00:00,0.1406
2026-07-30 02:15:00,0.0869
2026-07-30 02:30:00,0.0925
2026-07-30 02:45:00,0.0898
2026-07-30 03:00:00,0.1535
2026-07-30 03:15:00,0.1419
2026-07-30 03:30:00,0.1436
2026-07-30 03:45:00,0.1078
2026-07-30 04:00:00,0.0914
2026-07-30 04:15:00,0.0963
2026-07-30 04:30:00,0.149
2026-07-30 04:45:00,0.1517
2026-07-30 05:00:00,0.1543
2026-07-30 05:15:00,0.1144
2026-07-30 05:30:00,0.1381
2026-07-30 05:45:00,0.1776
2026-07-30 06:00:00,0.3044
2026-07-30 06:15:00,0.4134
2026-07-30 06:30:00,0.5292
2026-07-30 06:45:00,0.5982
2026-07-30 07:00:00,0.7072
2026-07-30 07:15:00,0.7556
2026-07-30 07:30:00,0.8073
2026-07-30 07:45:00,0.7498
2026-07-30 08:00:00,0.6442
2026-07-30 08:15:00,0.4522
2026-07-30 08:30:00,0.3349
2026-07-30 08:45:00,0.2558
2026-07-30 09:00:00,0.2275
2026-07-30 09:15:00,0.1968
2026-07-30 09:30:00,0.1642
2026-07-30 09:45:00,0.1019
2026-07-30 10:00:00,0.0936
2026-07-30 10:15:00,0.0993
2026-07-30 10:30:00,0.1526
2026-07-30 10:45:00,0.1376
2026-07-30 11:00:00,0.1418
2026-07-30 11:15:00,0.0982
2026-07-30 11:30:00,0.0917
2026-07-30 11:45:00,0.0895
2026-07-30 12:00:00,0.1501
2026-07-30 12:15:00,0.1507
2026-07-30 12:30:00,0.1411
2026-07-30 12:45:00,0.0938
2026-07-30 13:00:00,0.0851
2026-07-30 13:15:00,0.087
2026-07-30 13:30:00,0.1447
2026-07-30 13:45:00,0.1441
2026-07-30 14:00:00,0.138
2026-07-30 14:15:00,0.0881
2026-07-30 14:30:00,0.086
2026-07-30 14:45:00,0.0955
2026-07-30 15:00:00,0.1321
2026-07-30 15:15:00,0.1383
2026-07-30 15:30:00,0.1336
2026-07-30 15:45:00,0.0972
2026-07-30 16:00:00,0.0853
2026-07-30 16:15:00,0.0995
2026-07-30 16:30:00,0.1657
2026-07-30 16:45:00,0.1736
2026-07-30 17:00:00,0.1639
2026-07-30 17:15:00,0.1428
2026-07-30 17:30:00,0.1595
2026-07-30 17:45:00,0.1919
2026-07-30 18:00:00,0.2941
2026-07-30 18:15:00,0.3583
2026-07-30 18:30:00,0.4221
2026-07-30 18:45:00,0.4435
2026-07-30 19:00:00,0.6348
2026-07-30 19:15:00,1.1456
2026-07-30 19:30:00,1.1832
2026-07-30 19:45:00,0.888
2026-07-30 20:00:00,0.9131
2026-07-30 20:15:00,0.937
2026-07-30 20:30:00,1.356
2026-07-30 20:45:00,1.782
2026-07-30 21:00:00,1.1989
2026-07-30 21:15:00,0.9104
2026-07-30 21:30:00,0.8261
2026-07-30 21:45:00,0.688
2026-07-30 22:00:00,0.6022
2026-07-30 22:15:00,0.5148
2026-07-30 22:30:00,0.4729
2026-07-30 22:45:00,0.4001
2026-07-30 23:00:00,0.3429
2026-07-30 23:15:00,0.2246
2026-07-30 23:30:00,0.2011
2026-07-30 23:45:00,0.1504
2026-07-31 00:00:00,0.0959
2026-07-31 00:15:00,0.0957
2026-07-31 00:30:00,0.1022
2026-07-31 00:45:00,0.157
2026-07-31 01:00:00,0.1475
2026-07-31 01:15:00,0.1008
2026-07-31 01:30:00,0.0886
2026-07-31 01:45:00,0.1005
2026-07-31 02:00:00,0.0919
2026-07-31 02:15:00,0.1411
2026-07-31 02:30:00,0.1475
2026-07-31 02:45:00,0.1045
2026-07-31 03:00:00,0.0967
2026-07-31 03:15:00,0.1051
2026-07-31 03:30:00,0.0908
2026-07-31 03:45:00,0.1554
2026-07-31 04:00:00,0.1448
2026-07-31 04:15:00,0.0978
2026-07-31 04:30:00,0.0995
2026-07-31 04:45:00,0.1067
2026-07-31 05:00:00,0.1144
2026-07-31 05:15:00,0.1827
2026-07-31 05:30:00,0.2334
2026-07-31 05:45:00,0.2532
2026-07-31 06:00:00,0.3382
2026-07-31 06:15:00,0.4594
2026-07-31 06:30:00,0.6179
2026-07-31 06:45:00,0.7975
2026-07-31 07:00:00,0.8881
2026-07-31 07:15:00,0.8626
2026-07-31 07:30:00,0.8068
2026-07-31 07:45:00,0.6997
2026-07-31 08:00:00,0.5611
2026-07-31 08:15:00,0.4834
2026-07-31 08:30:00,0.3548
2026-07-31 08:45:00,0.2059
2026-07-31 09:00:00,0.1495
2026-07-31 09:15:00,0.1255
2026-07-31 09:30:00,0.1008
2026-07-31 09:45:00,0.1435
2026-07-31 10:00:00,0.1544
2026-07-31 10:15:00,0.1005
2026-07-31 10:30:00,0.0934
2026-07-31 10:45:00,0.0975
2026-07-31 11:00:00,0.0968
2026-07-31 11:15:00,0.1525
2026-07-31 11:30:00,0.1525
2026-07-31 11:45:00,0.079
2026-07-31 12:00:00,0.094
2026-07-31 12:15:00,0.0989
2026-07-31 12:30:00,0.093
2026-07-31 12:45:00,0.1489
2026-07-31 13:00:00,0.1535
2026-07-31 13:15:00,0.0962
2026-07-31 13:30:00,0.1054
2026-07-31 13:45:00,0.1032
2026-07-31 14:00:00,0.0957
2026-07-31 14:15:00,0.149
2026-07-31 14:30:00,0.1335
2026-07-31 14:45:00,0.0988
2026-07-31 15:00:00,0.0962
2026-07-31 15:15:00,0.1126
